tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,explicitPath,antiFaultType,resourceReserveType,exclude_links,exclude_nodes,isNormalTunnel
0,0,1,0.021667,3,,10000,100,,,,,,1
1,0,2,0.000994,3,,10000,100,,,,,,1
2,0,3,7.967636,3,,10000,100,,,,,,1
3,0,4,0.0,3,,10000,100,,,,,,1
4,0,5,1.868935,3,,10000,100,,,,,,1
5,0,6,0.042356,3,,10000,100,,,,,,1
6,0,7,0.0,3,,10000,100,,,,,,1
7,0,8,0.028361,3,,10000,100,,,,,,1
8,0,9,12.30926,3,,10000,100,,,,,,1
9,0,10,0.304899,3,,10000,100,,,,,,1
10,0,11,0.253914,3,,10000,100,,,,,,1
11,0,12,0.051788,3,,10000,100,,,,,,1
12,0,13,6.507189,3,,10000,100,,,,,,1
13,0,14,4.833392,3,,10000,100,,,,,,1
14,0,15,0.0,3,,10000,100,,,,,,1
15,0,16,189.664635,3,,10000,100,,,,,,1
16,0,17,0.0,3,,10000,100,,,,,,1
17,0,18,0.0,3,,10000,100,,,,,,1
18,0,19,0.007487,3,,10000,100,,,,,,1
19,0,20,0.005895,3,,10000,100,,,,,,1
20,0,21,36.415812,3,,10000,100,,,,,,1
21,0,22,0.506955,3,,10000,100,,,,,,1
22,0,23,0.000519,3,,10000,100,,,,,,1
23,0,24,1.204051,3,,10000,100,,,,,,1
24,0,25,0.09066,3,,10000,100,,,,,,1
25,0,26,0.0,3,,10000,100,,,,,,1
26,0,27,0.047546,3,,10000,100,,,,,,1
27,0,28,0.0,3,,10000,100,,,,,,1
28,0,29,4.640859,3,,10000,100,,,,,,1
29,0,30,0.0,3,,10000,100,,,,,,1
30,0,31,0.066577,3,,10000,100,,,,,,1
31,0,32,0.039304,3,,10000,100,,,,,,1
32,0,33,0.005722,3,,10000,100,,,,,,1
33,0,34,0.167529,3,,10000,100,,,,,,1
34,0,35,0.223768,3,,10000,100,,,,,,1
35,0,36,0.0,3,,10000,100,,,,,,1
36,0,37,0.092311,3,,10000,100,,,,,,1
37,0,38,1.345856,3,,10000,100,,,,,,1
38,0,39,0.011223,3,,10000,100,,,,,,1
39,0,40,0.0,3,,10000,100,,,,,,1
40,0,41,0.011978,3,,10000,100,,,,,,1
41,0,42,0.061981,3,,10000,100,,,,,,1
42,0,43,0.078776,3,,10000,100,,,,,,1
43,0,44,0.000427,3,,10000,100,,,,,,1
44,0,45,99.702682,3,,10000,100,,,,,,1
45,0,46,0.0,3,,10000,100,,,,,,1
46,0,47,0.0,3,,10000,100,,,,,,1
47,0,48,0.0,3,,10000,100,,,,,,1
48,0,49,0.019109,3,,10000,100,,,,,,1
49,1,0,0.000408,3,,10000,100,,,,,,1
50,1,2,0.007195,3,,10000,100,,,,,,1
51,1,3,0.156802,3,,10000,100,,,,,,1
52,1,4,0.0,3,,10000,100,,,,,,1
53,1,5,0.003445,3,,10000,100,,,,,,1
54,1,6,0.000173,3,,10000,100,,,,,,1
55,1,7,0.0,3,,10000,100,,,,,,1
56,1,8,0.00035,3,,10000,100,,,,,,1
57,1,9,0.668236,3,,10000,100,,,,,,1
58,1,10,0.0,3,,10000,100,,,,,,1
59,1,11,0.004027,3,,10000,100,,,,,,1
60,1,12,0.0,3,,10000,100,,,,,,1
61,1,13,0.162901,3,,10000,100,,,,,,1
62,1,14,0.073829,3,,10000,100,,,,,,1
63,1,15,0.0,3,,10000,100,,,,,,1
64,1,16,7.096873,3,,10000,100,,,,,,1
65,1,17,0.0,3,,10000,100,,,,,,1
66,1,18,0.0,3,,10000,100,,,,,,1
67,1,19,0.004537,3,,10000,100,,,,,,1
68,1,20,0.000823,3,,10000,100,,,,,,1
69,1,21,0.03782,3,,10000,100,,,,,,1
70,1,22,0.055201,3,,10000,100,,,,,,1
71,1,23,0.000722,3,,10000,100,,,,,,1
72,1,24,0.041185,3,,10000,100,,,,,,1
73,1,25,0.00679,3,,10000,100,,,,,,1
74,1,26,0.0,3,,10000,100,,,,,,1
75,1,27,6e-06,3,,10000,100,,,,,,1
76,1,28,0.0,3,,10000,100,,,,,,1
77,1,29,0.202669,3,,10000,100,,,,,,1
78,1,30,0.0,3,,10000,100,,,,,,1
79,1,31,0.073105,3,,10000,100,,,,,,1
80,1,32,6.7e-05,3,,10000,100,,,,,,1
81,1,33,0.0,3,,10000,100,,,,,,1
82,1,34,5.395613,3,,10000,100,,,,,,1
83,1,35,0.011587,3,,10000,100,,,,,,1
84,1,36,0.000159,3,,10000,100,,,,,,1
85,1,37,0.111254,3,,10000,100,,,,,,1
86,1,38,0.00797,3,,10000,100,,,,,,1
87,1,39,0.010834,3,,10000,100,,,,,,1
88,1,40,0.0,3,,10000,100,,,,,,1
89,1,41,0.048328,3,,10000,100,,,,,,1
90,1,42,2.2e-05,3,,10000,100,,,,,,1
91,1,43,0.002679,3,,10000,100,,,,,,1
92,1,44,0.0,3,,10000,100,,,,,,1
93,1,45,0.001554,3,,10000,100,,,,,,1
94,1,46,0.0,3,,10000,100,,,,,,1
95,1,47,0.0,3,,10000,100,,,,,,1
96,1,48,0.0,3,,10000,100,,,,,,1
97,1,49,0.028978,3,,10000,100,,,,,,1
98,2,0,0.004323,3,,10000,100,,,,,,1
99,2,1,0.000309,3,,10000,100,,,,,,1
100,2,3,6.480162,3,,10000,100,,,,,,1
101,2,4,0.0,3,,10000,100,,,,,,1
102,2,5,0.00359,3,,10000,100,,,,,,1
103,2,6,0.003611,3,,10000,100,,,,,,1
104,2,7,0.0,3,,10000,100,,,,,,1
105,2,8,0.000706,3,,10000,100,,,,,,1
106,2,9,0.475423,3,,10000,100,,,,,,1
107,2,10,3.1e-05,3,,10000,100,,,,,,1
108,2,11,0.00013,3,,10000,100,,,,,,1
109,2,12,0.0,3,,10000,100,,,,,,1
110,2,13,0.368181,3,,10000,100,,,,,,1
111,2,14,0.000102,3,,10000,100,,,,,,1
112,2,15,0.0,3,,10000,100,,,,,,1
113,2,16,33.964576,3,,10000,100,,,,,,1
114,2,17,0.0,3,,10000,100,,,,,,1
115,2,18,0.0,3,,10000,100,,,,,,1
116,2,19,0.0,3,,10000,100,,,,,,1
117,2,20,0.05103,3,,10000,100,,,,,,1
118,2,21,0.000589,3,,10000,100,,,,,,1
119,2,22,0.133546,3,,10000,100,,,,,,1
120,2,23,0.003308,3,,10000,100,,,,,,1
121,2,24,0.081008,3,,10000,100,,,,,,1
122,2,25,0.006191,3,,10000,100,,,,,,1
123,2,26,0.0,3,,10000,100,,,,,,1
124,2,27,0.0,3,,10000,100,,,,,,1
125,2,28,0.0,3,,10000,100,,,,,,1
126,2,29,1.8693,3,,10000,100,,,,,,1
127,2,30,0.0,3,,10000,100,,,,,,1
128,2,31,3.479556,3,,10000,100,,,,,,1
129,2,32,0.0,3,,10000,100,,,,,,1
130,2,33,0.0,3,,10000,100,,,,,,1
131,2,34,1.499399,3,,10000,100,,,,,,1
132,2,35,2.8e-05,3,,10000,100,,,,,,1
133,2,36,0.0,3,,10000,100,,,,,,1
134,2,37,0.05117,3,,10000,100,,,,,,1
135,2,38,0.006852,3,,10000,100,,,,,,1
136,2,39,3.4e-05,3,,10000,100,,,,,,1
137,2,40,0.0,3,,10000,100,,,,,,1
138,2,41,0.037736,3,,10000,100,,,,,,1
139,2,42,0.0,3,,10000,100,,,,,,1
140,2,43,0.0,3,,10000,100,,,,,,1
141,2,44,0.001345,3,,10000,100,,,,,,1
142,2,45,0.00061,3,,10000,100,,,,,,1
143,2,46,0.0,3,,10000,100,,,,,,1
144,2,47,0.0,3,,10000,100,,,,,,1
145,2,48,0.0,3,,10000,100,,,,,,1
146,2,49,0.003776,3,,10000,100,,,,,,1
147,3,0,0.766388,3,,10000,100,,,,,,1
148,3,1,0.096404,3,,10000,100,,,,,,1
149,3,2,0.279439,3,,10000,100,,,,,,1
150,3,4,0.0,3,,10000,100,,,,,,1
151,3,5,0.794894,3,,10000,100,,,,,,1
152,3,6,0.459858,3,,10000,100,,,,,,1
153,3,7,0.51103,3,,10000,100,,,,,,1
154,3,8,1.204273,3,,10000,100,,,,,,1
155,3,9,10.936358,3,,10000,100,,,,,,1
156,3,10,0.272916,3,,10000,100,,,,,,1
157,3,11,3.762719,3,,10000,100,,,,,,1
158,3,12,0.052558,3,,10000,100,,,,,,1
159,3,13,5.932271,3,,10000,100,,,,,,1
160,3,14,0.582997,3,,10000,100,,,,,,1
161,3,15,0.010253,3,,10000,100,,,,,,1
162,3,16,247.042966,3,,10000,100,,,,,,1
163,3,17,0.0,3,,10000,100,,,,,,1
164,3,18,0.014661,3,,10000,100,,,,,,1
165,3,19,0.759457,3,,10000,100,,,,,,1
166,3,20,0.371591,3,,10000,100,,,,,,1
167,3,21,6.482557,3,,10000,100,,,,,,1
168,3,22,1.869189,3,,10000,100,,,,,,1
169,3,23,0.05516,3,,10000,100,,,,,,1
170,3,24,6.149213,3,,10000,100,,,,,,1
171,3,25,29.934855,3,,10000,100,,,,,,1
172,3,26,0.024122,3,,10000,100,,,,,,1
173,3,27,0.331113,3,,10000,100,,,,,,1
174,3,28,0.0,3,,10000,100,,,,,,1
175,3,29,10.097695,3,,10000,100,,,,,,1
176,3,30,0.0,3,,10000,100,,,,,,1
177,3,31,59.955246,3,,10000,100,,,,,,1
178,3,32,0.762879,3,,10000,100,,,,,,1
179,3,33,0.072275,3,,10000,100,,,,,,1
180,3,34,28.730447,3,,10000,100,,,,,,1
181,3,35,0.772056,3,,10000,100,,,,,,1
182,3,36,0.000333,3,,10000,100,,,,,,1
183,3,37,0.756275,3,,10000,100,,,,,,1
184,3,38,1.414379,3,,10000,100,,,,,,1
185,3,39,0.34315,3,,10000,100,,,,,,1
186,3,40,0.02515,3,,10000,100,,,,,,1
187,3,41,1.216026,3,,10000,100,,,,,,1
188,3,42,0.25235,3,,10000,100,,,,,,1
189,3,43,0.927332,3,,10000,100,,,,,,1
190,3,44,0.040058,3,,10000,100,,,,,,1
191,3,45,0.348283,3,,10000,100,,,,,,1
192,3,46,0.024732,3,,10000,100,,,,,,1
193,3,47,0.000122,3,,10000,100,,,,,,1
194,3,48,0.0,3,,10000,100,,,,,,1
195,3,49,0.410718,3,,10000,100,,,,,,1
196,4,0,0.0,3,,10000,100,,,,,,1
197,4,1,0.0,3,,10000,100,,,,,,1
198,4,2,0.0,3,,10000,100,,,,,,1
199,4,3,0.0,3,,10000,100,,,,,,1
200,4,5,0.0,3,,10000,100,,,,,,1
201,4,6,0.0,3,,10000,100,,,,,,1
202,4,7,0.0,3,,10000,100,,,,,,1
203,4,8,0.0,3,,10000,100,,,,,,1
204,4,9,0.0,3,,10000,100,,,,,,1
205,4,10,0.0,3,,10000,100,,,,,,1
206,4,11,0.0,3,,10000,100,,,,,,1
207,4,12,0.0,3,,10000,100,,,,,,1
208,4,13,0.0,3,,10000,100,,,,,,1
209,4,14,0.0,3,,10000,100,,,,,,1
210,4,15,0.0,3,,10000,100,,,,,,1
211,4,16,0.0,3,,10000,100,,,,,,1
212,4,17,0.0,3,,10000,100,,,,,,1
213,4,18,0.0,3,,10000,100,,,,,,1
214,4,19,0.0,3,,10000,100,,,,,,1
215,4,20,0.0,3,,10000,100,,,,,,1
216,4,21,0.0,3,,10000,100,,,,,,1
217,4,22,0.0,3,,10000,100,,,,,,1
218,4,23,0.0,3,,10000,100,,,,,,1
219,4,24,0.0,3,,10000,100,,,,,,1
220,4,25,0.0,3,,10000,100,,,,,,1
221,4,26,0.0,3,,10000,100,,,,,,1
222,4,27,0.0,3,,10000,100,,,,,,1
223,4,28,0.0,3,,10000,100,,,,,,1
224,4,29,0.0,3,,10000,100,,,,,,1
225,4,30,0.0,3,,10000,100,,,,,,1
226,4,31,0.0,3,,10000,100,,,,,,1
227,4,32,0.0,3,,10000,100,,,,,,1
228,4,33,0.0,3,,10000,100,,,,,,1
229,4,34,0.0,3,,10000,100,,,,,,1
230,4,35,0.0,3,,10000,100,,,,,,1
231,4,36,0.0,3,,10000,100,,,,,,1
232,4,37,0.0,3,,10000,100,,,,,,1
233,4,38,0.0,3,,10000,100,,,,,,1
234,4,39,0.0,3,,10000,100,,,,,,1
235,4,40,0.0,3,,10000,100,,,,,,1
236,4,41,0.0,3,,10000,100,,,,,,1
237,4,42,0.0,3,,10000,100,,,,,,1
238,4,43,0.0,3,,10000,100,,,,,,1
239,4,44,0.0,3,,10000,100,,,,,,1
240,4,45,0.0,3,,10000,100,,,,,,1
241,4,46,0.0,3,,10000,100,,,,,,1
242,4,47,0.0,3,,10000,100,,,,,,1
243,4,48,0.0,3,,10000,100,,,,,,1
244,4,49,0.0,3,,10000,100,,,,,,1
245,5,0,0.479296,3,,10000,100,,,,,,1
246,5,1,0.000156,3,,10000,100,,,,,,1
247,5,2,0.023588,3,,10000,100,,,,,,1
248,5,3,7.831698,3,,10000,100,,,,,,1
249,5,4,0.0,3,,10000,100,,,,,,1
250,5,6,0.175479,3,,10000,100,,,,,,1
251,5,7,0.006265,3,,10000,100,,,,,,1
252,5,8,0.102315,3,,10000,100,,,,,,1
253,5,9,7.823582,3,,10000,100,,,,,,1
254,5,10,0.010041,3,,10000,100,,,,,,1
255,5,11,0.094768,3,,10000,100,,,,,,1
256,5,12,0.191376,3,,10000,100,,,,,,1
257,5,13,2.84899,3,,10000,100,,,,,,1
258,5,14,0.115735,3,,10000,100,,,,,,1
259,5,15,1.8e-05,3,,10000,100,,,,,,1
260,5,16,129.822214,3,,10000,100,,,,,,1
261,5,17,4e-06,3,,10000,100,,,,,,1
262,5,18,2.6e-05,3,,10000,100,,,,,,1
263,5,19,0.146802,3,,10000,100,,,,,,1
264,5,20,0.051986,3,,10000,100,,,,,,1
265,5,21,0.059586,3,,10000,100,,,,,,1
266,5,22,52.460988,3,,10000,100,,,,,,1
267,5,23,0.00026,3,,10000,100,,,,,,1
268,5,24,1.67502,3,,10000,100,,,,,,1
269,5,25,1.627273,3,,10000,100,,,,,,1
270,5,26,1.2e-05,3,,10000,100,,,,,,1
271,5,27,0.049208,3,,10000,100,,,,,,1
272,5,28,0.0,3,,10000,100,,,,,,1
273,5,29,0.672657,3,,10000,100,,,,,,1
274,5,30,0.0,3,,10000,100,,,,,,1
275,5,31,0.386902,3,,10000,100,,,,,,1
276,5,32,5.208427,3,,10000,100,,,,,,1
277,5,33,0.008968,3,,10000,100,,,,,,1
278,5,34,12.228601,3,,10000,100,,,,,,1
279,5,35,0.013907,3,,10000,100,,,,,,1
280,5,36,7.8e-05,3,,10000,100,,,,,,1
281,5,37,0.003654,3,,10000,100,,,,,,1
282,5,38,4.75186,3,,10000,100,,,,,,1
283,5,39,6.785321,3,,10000,100,,,,,,1
284,5,40,0.009713,3,,10000,100,,,,,,1
285,5,41,0.012521,3,,10000,100,,,,,,1
286,5,42,0.004159,3,,10000,100,,,,,,1
287,5,43,0.499847,3,,10000,100,,,,,,1
288,5,44,8.1e-05,3,,10000,100,,,,,,1
289,5,45,0.307694,3,,10000,100,,,,,,1
290,5,46,0.007662,3,,10000,100,,,,,,1
291,5,47,1.5e-05,3,,10000,100,,,,,,1
292,5,48,0.0,3,,10000,100,,,,,,1
293,5,49,0.008415,3,,10000,100,,,,,,1
294,6,0,0.062298,3,,10000,100,,,,,,1
295,6,1,0.0,3,,10000,100,,,,,,1
296,6,2,0.0,3,,10000,100,,,,,,1
297,6,3,0.440033,3,,10000,100,,,,,,1
298,6,4,0.0,3,,10000,100,,,,,,1
299,6,5,0.050815,3,,10000,100,,,,,,1
300,6,7,0.001561,3,,10000,100,,,,,,1
301,6,8,0.004622,3,,10000,100,,,,,,1
302,6,9,3.837614,3,,10000,100,,,,,,1
303,6,10,0.001596,3,,10000,100,,,,,,1
304,6,11,0.040757,3,,10000,100,,,,,,1
305,6,12,0.003815,3,,10000,100,,,,,,1
306,6,13,1.652815,3,,10000,100,,,,,,1
307,6,14,0.058539,3,,10000,100,,,,,,1
308,6,15,0.0,3,,10000,100,,,,,,1
309,6,16,70.294472,3,,10000,100,,,,,,1
310,6,17,0.0,3,,10000,100,,,,,,1
311,6,18,0.0,3,,10000,100,,,,,,1
312,6,19,0.000132,3,,10000,100,,,,,,1
313,6,20,0.055752,3,,10000,100,,,,,,1
314,6,21,0.285562,3,,10000,100,,,,,,1
315,6,22,18.307134,3,,10000,100,,,,,,1
316,6,23,0.003325,3,,10000,100,,,,,,1
317,6,24,0.134881,3,,10000,100,,,,,,1
318,6,25,0.307756,3,,10000,100,,,,,,1
319,6,26,0.0,3,,10000,100,,,,,,1
320,6,27,0.015115,3,,10000,100,,,,,,1
321,6,28,0.0,3,,10000,100,,,,,,1
322,6,29,0.68154,3,,10000,100,,,,,,1
323,6,30,0.0,3,,10000,100,,,,,,1
324,6,31,0.24892,3,,10000,100,,,,,,1
325,6,32,0.003209,3,,10000,100,,,,,,1
326,6,33,1.9e-05,3,,10000,100,,,,,,1
327,6,34,11.848315,3,,10000,100,,,,,,1
328,6,35,0.03232,3,,10000,100,,,,,,1
329,6,36,0.000102,3,,10000,100,,,,,,1
330,6,37,0.00534,3,,10000,100,,,,,,1
331,6,38,1.363719,3,,10000,100,,,,,,1
332,6,39,0.103003,3,,10000,100,,,,,,1
333,6,40,0.0,3,,10000,100,,,,,,1
334,6,41,0.007824,3,,10000,100,,,,,,1
335,6,42,0.00415,3,,10000,100,,,,,,1
336,6,43,0.033369,3,,10000,100,,,,,,1
337,6,44,0.001811,3,,10000,100,,,,,,1
338,6,45,0.009813,3,,10000,100,,,,,,1
339,6,46,8.8e-05,3,,10000,100,,,,,,1
340,6,47,0.0,3,,10000,100,,,,,,1
341,6,48,0.0,3,,10000,100,,,,,,1
342,6,49,0.016262,3,,10000,100,,,,,,1
343,7,0,6e-06,3,,10000,100,,,,,,1
344,7,1,0.0,3,,10000,100,,,,,,1
345,7,2,0.0,3,,10000,100,,,,,,1
346,7,3,0.045967,3,,10000,100,,,,,,1
347,7,4,0.0,3,,10000,100,,,,,,1
348,7,5,0.000779,3,,10000,100,,,,,,1
349,7,6,0.007472,3,,10000,100,,,,,,1
350,7,8,0.00021,3,,10000,100,,,,,,1
351,7,9,0.070139,3,,10000,100,,,,,,1
352,7,10,0.03512,3,,10000,100,,,,,,1
353,7,11,0.00015,3,,10000,100,,,,,,1
354,7,12,0.0,3,,10000,100,,,,,,1
355,7,13,0.045959,3,,10000,100,,,,,,1
356,7,14,0.007077,3,,10000,100,,,,,,1
357,7,15,0.0,3,,10000,100,,,,,,1
358,7,16,1.500884,3,,10000,100,,,,,,1
359,7,17,0.0,3,,10000,100,,,,,,1
360,7,18,0.0,3,,10000,100,,,,,,1
361,7,19,1e-06,3,,10000,100,,,,,,1
362,7,20,0.002213,3,,10000,100,,,,,,1
363,7,21,0.005514,3,,10000,100,,,,,,1
364,7,22,0.730284,3,,10000,100,,,,,,1
365,7,23,2e-06,3,,10000,100,,,,,,1
366,7,24,0.016843,3,,10000,100,,,,,,1
367,7,25,0.000162,3,,10000,100,,,,,,1
368,7,26,0.0,3,,10000,100,,,,,,1
369,7,27,0.003645,3,,10000,100,,,,,,1
370,7,28,0.0,3,,10000,100,,,,,,1
371,7,29,0.084887,3,,10000,100,,,,,,1
372,7,30,0.0,3,,10000,100,,,,,,1
373,7,31,0.002998,3,,10000,100,,,,,,1
374,7,32,0.0,3,,10000,100,,,,,,1
375,7,33,0.0,3,,10000,100,,,,,,1
376,7,34,0.232704,3,,10000,100,,,,,,1
377,7,35,1e-06,3,,10000,100,,,,,,1
378,7,36,0.114519,3,,10000,100,,,,,,1
379,7,37,5e-06,3,,10000,100,,,,,,1
380,7,38,0.173678,3,,10000,100,,,,,,1
381,7,39,0.000287,3,,10000,100,,,,,,1
382,7,40,0.0,3,,10000,100,,,,,,1
383,7,41,0.000481,3,,10000,100,,,,,,1
384,7,42,2.3e-05,3,,10000,100,,,,,,1
385,7,43,0.00179,3,,10000,100,,,,,,1
386,7,44,0.0,3,,10000,100,,,,,,1
387,7,45,2.8e-05,3,,10000,100,,,,,,1
388,7,46,0.0,3,,10000,100,,,,,,1
389,7,47,0.0,3,,10000,100,,,,,,1
390,7,48,0.0,3,,10000,100,,,,,,1
391,7,49,0.00437,3,,10000,100,,,,,,1
392,8,0,0.002407,3,,10000,100,,,,,,1
393,8,1,0.003815,3,,10000,100,,,,,,1
394,8,2,0.043175,3,,10000,100,,,,,,1
395,8,3,19.086945,3,,10000,100,,,,,,1
396,8,4,0.0,3,,10000,100,,,,,,1
397,8,5,7.015135,3,,10000,100,,,,,,1
398,8,6,0.012804,3,,10000,100,,,,,,1
399,8,7,0.00161,3,,10000,100,,,,,,1
400,8,9,10.15171,3,,10000,100,,,,,,1
401,8,10,0.027901,3,,10000,100,,,,,,1
402,8,11,0.245779,3,,10000,100,,,,,,1
403,8,12,2e-06,3,,10000,100,,,,,,1
404,8,13,2.725947,3,,10000,100,,,,,,1
405,8,14,0.066156,3,,10000,100,,,,,,1
406,8,15,0.0,3,,10000,100,,,,,,1
407,8,16,178.610036,3,,10000,100,,,,,,1
408,8,17,0.0,3,,10000,100,,,,,,1
409,8,18,0.0,3,,10000,100,,,,,,1
410,8,19,0.008849,3,,10000,100,,,,,,1
411,8,20,0.568186,3,,10000,100,,,,,,1
412,8,21,0.021751,3,,10000,100,,,,,,1
413,8,22,4.431296,3,,10000,100,,,,,,1
