tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,explicitPath,antiFaultType,resourceReserveType,exclude_links,exclude_nodes,isNormalTunnel
0,0,1,0.0,3,,10000,100,,,,,,1
1,0,2,0.000203,3,,10000,100,,,,,,1
2,0,3,0.628352,3,,10000,100,,,,,,1
3,0,4,0.0,3,,10000,100,,,,,,1
4,0,5,0.313283,3,,10000,100,,,,,,1
5,0,6,0.047373,3,,10000,100,,,,,,1
6,0,7,0.045156,3,,10000,100,,,,,,1
7,0,8,0.341242,3,,10000,100,,,,,,1
8,0,9,9.285049,3,,10000,100,,,,,,1
9,0,10,0.004997,3,,10000,100,,,,,,1
10,0,11,0.168518,3,,10000,100,,,,,,1
11,0,12,0.054891,3,,10000,100,,,,,,1
12,0,13,5.23042,3,,10000,100,,,,,,1
13,0,14,0.846349,3,,10000,100,,,,,,1
14,0,15,0.000132,3,,10000,100,,,,,,1
15,0,16,181.343063,3,,10000,100,,,,,,1
16,0,17,0.0,3,,10000,100,,,,,,1
17,0,18,0.0,3,,10000,100,,,,,,1
18,0,19,0.010991,3,,10000,100,,,,,,1
19,0,20,0.0,3,,10000,100,,,,,,1
20,0,21,0.156247,3,,10000,100,,,,,,1
21,0,22,6.405894,3,,10000,100,,,,,,1
22,0,23,0.000409,3,,10000,100,,,,,,1
23,0,24,1.117495,3,,10000,100,,,,,,1
24,0,25,0.100034,3,,10000,100,,,,,,1
25,0,26,0.000114,3,,10000,100,,,,,,1
26,0,27,0.003611,3,,10000,100,,,,,,1
27,0,28,0.0,3,,10000,100,,,,,,1
28,0,29,8.009839,3,,10000,100,,,,,,1
29,0,30,0.0,3,,10000,100,,,,,,1
30,0,31,0.215833,3,,10000,100,,,,,,1
31,0,32,0.029714,3,,10000,100,,,,,,1
32,0,33,0.000203,3,,10000,100,,,,,,1
33,0,34,0.047699,3,,10000,100,,,,,,1
34,0,35,0.128421,3,,10000,100,,,,,,1
35,0,36,0.0,3,,10000,100,,,,,,1
36,0,37,0.006142,3,,10000,100,,,,,,1
37,0,38,0.394361,3,,10000,100,,,,,,1
38,0,39,0.027725,3,,10000,100,,,,,,1
39,0,40,0.0,3,,10000,100,,,,,,1
40,0,41,0.044154,3,,10000,100,,,,,,1
41,0,42,0.004468,3,,10000,100,,,,,,1
42,0,43,0.032059,3,,10000,100,,,,,,1
43,0,44,0.008532,3,,10000,100,,,,,,1
44,0,45,95.743922,3,,10000,100,,,,,,1
45,0,46,0.000102,3,,10000,100,,,,,,1
46,0,47,0.0,3,,10000,100,,,,,,1
47,0,48,0.0,3,,10000,100,,,,,,1
48,0,49,0.002431,3,,10000,100,,,,,,1
49,1,0,0.000159,3,,10000,100,,,,,,1
50,1,2,0.002594,3,,10000,100,,,,,,1
51,1,3,0.299558,3,,10000,100,,,,,,1
52,1,4,0.0,3,,10000,100,,,,,,1
53,1,5,0.005609,3,,10000,100,,,,,,1
54,1,6,0.000219,3,,10000,100,,,,,,1
55,1,7,0.0,3,,10000,100,,,,,,1
56,1,8,0.0,3,,10000,100,,,,,,1
57,1,9,0.376133,3,,10000,100,,,,,,1
58,1,10,0.0,3,,10000,100,,,,,,1
59,1,11,6.5e-05,3,,10000,100,,,,,,1
60,1,12,0.0,3,,10000,100,,,,,,1
61,1,13,0.169164,3,,10000,100,,,,,,1
62,1,14,0.013366,3,,10000,100,,,,,,1
63,1,15,0.0,3,,10000,100,,,,,,1
64,1,16,9.530208,3,,10000,100,,,,,,1
65,1,17,0.0,3,,10000,100,,,,,,1
66,1,18,0.0,3,,10000,100,,,,,,1
67,1,19,0.000445,3,,10000,100,,,,,,1
68,1,20,0.0,3,,10000,100,,,,,,1
69,1,21,0.090692,3,,10000,100,,,,,,1
70,1,22,0.030546,3,,10000,100,,,,,,1
71,1,23,0.001901,3,,10000,100,,,,,,1
72,1,24,0.140485,3,,10000,100,,,,,,1
73,1,25,0.000755,3,,10000,100,,,,,,1
74,1,26,0.0,3,,10000,100,,,,,,1
75,1,27,0.004238,3,,10000,100,,,,,,1
76,1,28,0.0,3,,10000,100,,,,,,1
77,1,29,0.131995,3,,10000,100,,,,,,1
78,1,30,0.0,3,,10000,100,,,,,,1
79,1,31,0.119237,3,,10000,100,,,,,,1
80,1,32,0.000978,3,,10000,100,,,,,,1
81,1,33,0.0,3,,10000,100,,,,,,1
82,1,34,4.58202,3,,10000,100,,,,,,1
83,1,35,0.008578,3,,10000,100,,,,,,1
84,1,36,0.0,3,,10000,100,,,,,,1
85,1,37,0.013967,3,,10000,100,,,,,,1
86,1,38,0.00523,3,,10000,100,,,,,,1
87,1,39,0.001958,3,,10000,100,,,,,,1
88,1,40,1e-06,3,,10000,100,,,,,,1
89,1,41,0.016357,3,,10000,100,,,,,,1
90,1,42,3.9e-05,3,,10000,100,,,,,,1
91,1,43,0.022933,3,,10000,100,,,,,,1
92,1,44,0.015382,3,,10000,100,,,,,,1
93,1,45,0.002809,3,,10000,100,,,,,,1
94,1,46,0.000468,3,,10000,100,,,,,,1
95,1,47,0.0,3,,10000,100,,,,,,1
96,1,48,0.0,3,,10000,100,,,,,,1
97,1,49,0.000305,3,,10000,100,,,,,,1
98,2,0,0.012179,3,,10000,100,,,,,,1
99,2,1,0.026329,3,,10000,100,,,,,,1
100,2,3,0.048133,3,,10000,100,,,,,,1
101,2,4,0.0,3,,10000,100,,,,,,1
102,2,5,0.000821,3,,10000,100,,,,,,1
103,2,6,0.0,3,,10000,100,,,,,,1
104,2,7,0.0,3,,10000,100,,,,,,1
105,2,8,9e-05,3,,10000,100,,,,,,1
106,2,9,1.242124,3,,10000,100,,,,,,1
107,2,10,0.012577,3,,10000,100,,,,,,1
108,2,11,0.051379,3,,10000,100,,,,,,1
109,2,12,0.0,3,,10000,100,,,,,,1
110,2,13,1.689734,3,,10000,100,,,,,,1
111,2,14,0.000308,3,,10000,100,,,,,,1
112,2,15,0.0,3,,10000,100,,,,,,1
113,2,16,43.092064,3,,10000,100,,,,,,1
114,2,17,0.0,3,,10000,100,,,,,,1
115,2,18,0.0,3,,10000,100,,,,,,1
116,2,19,0.029154,3,,10000,100,,,,,,1
117,2,20,0.0,3,,10000,100,,,,,,1
118,2,21,0.0,3,,10000,100,,,,,,1
119,2,22,0.131875,3,,10000,100,,,,,,1
120,2,23,0.0,3,,10000,100,,,,,,1
121,2,24,0.031903,3,,10000,100,,,,,,1
122,2,25,1.2e-05,3,,10000,100,,,,,,1
123,2,26,0.0,3,,10000,100,,,,,,1
124,2,27,0.022751,3,,10000,100,,,,,,1
125,2,28,0.0,3,,10000,100,,,,,,1
126,2,29,0.043509,3,,10000,100,,,,,,1
127,2,30,0.0,3,,10000,100,,,,,,1
128,2,31,6.888788,3,,10000,100,,,,,,1
129,2,32,0.0,3,,10000,100,,,,,,1
130,2,33,0.0,3,,10000,100,,,,,,1
131,2,34,7.039186,3,,10000,100,,,,,,1
132,2,35,0.008289,3,,10000,100,,,,,,1
133,2,36,0.0,3,,10000,100,,,,,,1
134,2,37,0.146458,3,,10000,100,,,,,,1
135,2,38,0.000121,3,,10000,100,,,,,,1
136,2,39,0.0,3,,10000,100,,,,,,1
137,2,40,0.0,3,,10000,100,,,,,,1
138,2,41,0.032591,3,,10000,100,,,,,,1
139,2,42,0.000397,3,,10000,100,,,,,,1
140,2,43,2e-06,3,,10000,100,,,,,,1
141,2,44,0.0,3,,10000,100,,,,,,1
142,2,45,0.0,3,,10000,100,,,,,,1
143,2,46,0.0,3,,10000,100,,,,,,1
144,2,47,0.0,3,,10000,100,,,,,,1
145,2,48,0.0,3,,10000,100,,,,,,1
146,2,49,0.015032,3,,10000,100,,,,,,1
147,3,0,0.730608,3,,10000,100,,,,,,1
148,3,1,0.088724,3,,10000,100,,,,,,1
149,3,2,0.070043,3,,10000,100,,,,,,1
150,3,4,0.0,3,,10000,100,,,,,,1
151,3,5,0.857444,3,,10000,100,,,,,,1
152,3,6,0.570541,3,,10000,100,,,,,,1
153,3,7,0.160541,3,,10000,100,,,,,,1
154,3,8,0.843849,3,,10000,100,,,,,,1
155,3,9,9.020429,3,,10000,100,,,,,,1
156,3,10,0.179244,3,,10000,100,,,,,,1
157,3,11,1.918746,3,,10000,100,,,,,,1
158,3,12,0.067728,3,,10000,100,,,,,,1
159,3,13,5.759914,3,,10000,100,,,,,,1
160,3,14,0.772604,3,,10000,100,,,,,,1
161,3,15,0.424626,3,,10000,100,,,,,,1
162,3,16,210.273868,3,,10000,100,,,,,,1
163,3,17,0.0,3,,10000,100,,,,,,1
164,3,18,0.002304,3,,10000,100,,,,,,1
165,3,19,0.470848,3,,10000,100,,,,,,1
166,3,20,7.787578,3,,10000,100,,,,,,1
167,3,21,7.541047,3,,10000,100,,,,,,1
168,3,22,5.153394,3,,10000,100,,,,,,1
169,3,23,0.249576,3,,10000,100,,,,,,1
170,3,24,6.131054,3,,10000,100,,,,,,1
171,3,25,0.925334,3,,10000,100,,,,,,1
172,3,26,0.003818,3,,10000,100,,,,,,1
173,3,27,0.344261,3,,10000,100,,,,,,1
174,3,28,0.0,3,,10000,100,,,,,,1
175,3,29,3.081324,3,,10000,100,,,,,,1
176,3,30,0.0,3,,10000,100,,,,,,1
177,3,31,58.563087,3,,10000,100,,,,,,1
178,3,32,0.667172,3,,10000,100,,,,,,1
179,3,33,0.125171,3,,10000,100,,,,,,1
180,3,34,27.283638,3,,10000,100,,,,,,1
181,3,35,0.546088,3,,10000,100,,,,,,1
182,3,36,0.037515,3,,10000,100,,,,,,1
183,3,37,0.656944,3,,10000,100,,,,,,1
184,3,38,0.872265,3,,10000,100,,,,,,1
185,3,39,0.39314,3,,10000,100,,,,,,1
186,3,40,0.02849,3,,10000,100,,,,,,1
187,3,41,0.608038,3,,10000,100,,,,,,1
188,3,42,0.126094,3,,10000,100,,,,,,1
189,3,43,1.34347,3,,10000,100,,,,,,1
190,3,44,0.048016,3,,10000,100,,,,,,1
191,3,45,0.365463,3,,10000,100,,,,,,1
192,3,46,1.294444,3,,10000,100,,,,,,1
193,3,47,0.0,3,,10000,100,,,,,,1
194,3,48,0.0,3,,10000,100,,,,,,1
195,3,49,0.41356,3,,10000,100,,,,,,1
196,4,0,0.0,3,,10000,100,,,,,,1
197,4,1,0.0,3,,10000,100,,,,,,1
198,4,2,0.0,3,,10000,100,,,,,,1
199,4,3,0.0,3,,10000,100,,,,,,1
200,4,5,0.0,3,,10000,100,,,,,,1
201,4,6,0.0,3,,10000,100,,,,,,1
202,4,7,0.0,3,,10000,100,,,,,,1
203,4,8,0.0,3,,10000,100,,,,,,1
204,4,9,0.0,3,,10000,100,,,,,,1
205,4,10,0.0,3,,10000,100,,,,,,1
206,4,11,0.0,3,,10000,100,,,,,,1
207,4,12,0.0,3,,10000,100,,,,,,1
208,4,13,0.0,3,,10000,100,,,,,,1
209,4,14,0.0,3,,10000,100,,,,,,1
210,4,15,0.0,3,,10000,100,,,,,,1
211,4,16,0.0,3,,10000,100,,,,,,1
212,4,17,0.0,3,,10000,100,,,,,,1
213,4,18,0.0,3,,10000,100,,,,,,1
214,4,19,0.0,3,,10000,100,,,,,,1
215,4,20,0.0,3,,10000,100,,,,,,1
216,4,21,0.0,3,,10000,100,,,,,,1
217,4,22,0.0,3,,10000,100,,,,,,1
218,4,23,0.0,3,,10000,100,,,,,,1
219,4,24,0.0,3,,10000,100,,,,,,1
220,4,25,0.0,3,,10000,100,,,,,,1
221,4,26,0.0,3,,10000,100,,,,,,1
222,4,27,0.0,3,,10000,100,,,,,,1
223,4,28,0.0,3,,10000,100,,,,,,1
224,4,29,0.0,3,,10000,100,,,,,,1
225,4,30,0.0,3,,10000,100,,,,,,1
226,4,31,0.0,3,,10000,100,,,,,,1
227,4,32,0.0,3,,10000,100,,,,,,1
228,4,33,0.0,3,,10000,100,,,,,,1
229,4,34,0.0,3,,10000,100,,,,,,1
230,4,35,0.0,3,,10000,100,,,,,,1
231,4,36,0.0,3,,10000,100,,,,,,1
232,4,37,0.0,3,,10000,100,,,,,,1
233,4,38,0.0,3,,10000,100,,,,,,1
234,4,39,0.0,3,,10000,100,,,,,,1
235,4,40,0.0,3,,10000,100,,,,,,1
236,4,41,0.0,3,,10000,100,,,,,,1
