tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,explicitPath,antiFaultType,resourceReserveType,exclude_links,exclude_nodes,isNormalTunnel
0,0,1,0.000122,3,,10000,100,,,,,,1
1,0,2,0.000295,3,,10000,100,,,,,,1
2,0,3,0.203542,3,,10000,100,,,,,,1
3,0,4,0.0,3,,10000,100,,,,,,1
4,0,5,0.022944,3,,10000,100,,,,,,1
5,0,6,0.018257,3,,10000,100,,,,,,1
6,0,7,0.002207,3,,10000,100,,,,,,1
7,0,8,0.065414,3,,10000,100,,,,,,1
8,0,9,10.48067,3,,10000,100,,,,,,1
9,0,10,0.058019,3,,10000,100,,,,,,1
10,0,11,0.161995,3,,10000,100,,,,,,1
11,0,12,0.187487,3,,10000,100,,,,,,1
12,0,13,3.380925,3,,10000,100,,,,,,1
13,0,14,0.049619,3,,10000,100,,,,,,1
14,0,15,0.0,3,,10000,100,,,,,,1
15,0,16,223.29393,3,,10000,100,,,,,,1
16,0,17,0.0,3,,10000,100,,,,,,1
17,0,18,0.0,3,,10000,100,,,,,,1
18,0,19,0.104724,3,,10000,100,,,,,,1
19,0,20,0.003713,3,,10000,100,,,,,,1
20,0,21,12.962021,3,,10000,100,,,,,,1
21,0,22,0.310961,3,,10000,100,,,,,,1
22,0,23,0.001457,3,,10000,100,,,,,,1
23,0,24,2.430908,3,,10000,100,,,,,,1
24,0,25,0.201266,3,,10000,100,,,,,,1
25,0,26,0.0,3,,10000,100,,,,,,1
26,0,27,0.002645,3,,10000,100,,,,,,1
27,0,28,0.0,3,,10000,100,,,,,,1
28,0,29,1.454013,3,,10000,100,,,,,,1
29,0,30,0.0,3,,10000,100,,,,,,1
30,0,31,0.214739,3,,10000,100,,,,,,1
31,0,32,0.113825,3,,10000,100,,,,,,1
32,0,33,0.00411,3,,10000,100,,,,,,1
33,0,34,2.540143,3,,10000,100,,,,,,1
34,0,35,0.21051,3,,10000,100,,,,,,1
35,0,36,0.0,3,,10000,100,,,,,,1
36,0,37,0.030594,3,,10000,100,,,,,,1
37,0,38,0.119756,3,,10000,100,,,,,,1
38,0,39,0.088384,3,,10000,100,,,,,,1
39,0,40,0.000397,3,,10000,100,,,,,,1
40,0,41,0.058896,3,,10000,100,,,,,,1
41,0,42,0.004066,3,,10000,100,,,,,,1
42,0,43,0.399282,3,,10000,100,,,,,,1
43,0,44,0.00045,3,,10000,100,,,,,,1
44,0,45,84.164988,3,,10000,100,,,,,,1
45,0,46,0.0,3,,10000,100,,,,,,1
46,0,47,0.0,3,,10000,100,,,,,,1
47,0,48,0.0,3,,10000,100,,,,,,1
48,0,49,0.001261,3,,10000,100,,,,,,1
49,1,0,0.000351,3,,10000,100,,,,,,1
50,1,2,0.024937,3,,10000,100,,,,,,1
51,1,3,0.124102,3,,10000,100,,,,,,1
52,1,4,0.0,3,,10000,100,,,,,,1
53,1,5,0.000943,3,,10000,100,,,,,,1
54,1,6,6.3e-05,3,,10000,100,,,,,,1
55,1,7,0.0,3,,10000,100,,,,,,1
56,1,8,0.0,3,,10000,100,,,,,,1
57,1,9,0.387237,3,,10000,100,,,,,,1
58,1,10,5.3e-05,3,,10000,100,,,,,,1
59,1,11,0.046827,3,,10000,100,,,,,,1
60,1,12,0.0,3,,10000,100,,,,,,1
61,1,13,0.316083,3,,10000,100,,,,,,1
62,1,14,0.005542,3,,10000,100,,,,,,1
63,1,15,0.0,3,,10000,100,,,,,,1
64,1,16,7.000363,3,,10000,100,,,,,,1
65,1,17,0.0,3,,10000,100,,,,,,1
66,1,18,0.0,3,,10000,100,,,,,,1
67,1,19,0.000727,3,,10000,100,,,,,,1
68,1,20,5e-06,3,,10000,100,,,,,,1
69,1,21,0.055852,3,,10000,100,,,,,,1
70,1,22,0.048403,3,,10000,100,,,,,,1
71,1,23,0.0,3,,10000,100,,,,,,1
72,1,24,3.406723,3,,10000,100,,,,,,1
73,1,25,0.006249,3,,10000,100,,,,,,1
74,1,26,0.0,3,,10000,100,,,,,,1
75,1,27,3e-06,3,,10000,100,,,,,,1
76,1,28,0.0,3,,10000,100,,,,,,1
77,1,29,0.078728,3,,10000,100,,,,,,1
78,1,30,0.0,3,,10000,100,,,,,,1
79,1,31,0.081527,3,,10000,100,,,,,,1
80,1,32,1.4e-05,3,,10000,100,,,,,,1
81,1,33,0.0,3,,10000,100,,,,,,1
82,1,34,5.366757,3,,10000,100,,,,,,1
83,1,35,0.002875,3,,10000,100,,,,,,1
84,1,36,3e-06,3,,10000,100,,,,,,1
85,1,37,0.010768,3,,10000,100,,,,,,1
86,1,38,0.002976,3,,10000,100,,,,,,1
87,1,39,0.001645,3,,10000,100,,,,,,1
88,1,40,0.0042,3,,10000,100,,,,,,1
89,1,41,0.053345,3,,10000,100,,,,,,1
90,1,42,0.000305,3,,10000,100,,,,,,1
91,1,43,0.004865,3,,10000,100,,,,,,1
92,1,44,0.009084,3,,10000,100,,,,,,1
93,1,45,0.000532,3,,10000,100,,,,,,1
94,1,46,0.000142,3,,10000,100,,,,,,1
95,1,47,0.0,3,,10000,100,,,,,,1
96,1,48,0.0,3,,10000,100,,,,,,1
97,1,49,0.001369,3,,10000,100,,,,,,1
98,2,0,0.005882,3,,10000,100,,,,,,1
99,2,1,0.039281,3,,10000,100,,,,,,1
100,2,3,0.238638,3,,10000,100,,,,,,1
101,2,4,0.0,3,,10000,100,,,,,,1
102,2,5,0.043453,3,,10000,100,,,,,,1
103,2,6,0.004079,3,,10000,100,,,,,,1
104,2,7,0.000203,3,,10000,100,,,,,,1
105,2,8,0.011729,3,,10000,100,,,,,,1
106,2,9,1.171573,3,,10000,100,,,,,,1
107,2,10,0.0,3,,10000,100,,,,,,1
108,2,11,0.001732,3,,10000,100,,,,,,1
109,2,12,0.0,3,,10000,100,,,,,,1
110,2,13,1.912508,3,,10000,100,,,,,,1
111,2,14,0.153714,3,,10000,100,,,,,,1
112,2,15,0.0,3,,10000,100,,,,,,1
113,2,16,35.501619,3,,10000,100,,,,,,1
114,2,17,0.0,3,,10000,100,,,,,,1
115,2,18,0.0,3,,10000,100,,,,,,1
116,2,19,2.7e-05,3,,10000,100,,,,,,1
117,2,20,0.0,3,,10000,100,,,,,,1
118,2,21,0.048503,3,,10000,100,,,,,,1
119,2,22,0.134728,3,,10000,100,,,,,,1
120,2,23,0.0,3,,10000,100,,,,,,1
121,2,24,3.852765,3,,10000,100,,,,,,1
122,2,25,1e-05,3,,10000,100,,,,,,1
123,2,26,0.0,3,,10000,100,,,,,,1
124,2,27,0.000102,3,,10000,100,,,,,,1
125,2,28,0.0,3,,10000,100,,,,,,1
126,2,29,0.014151,3,,10000,100,,,,,,1
127,2,30,0.0,3,,10000,100,,,,,,1
128,2,31,3.553804,3,,10000,100,,,,,,1
129,2,32,0.0,3,,10000,100,,,,,,1
130,2,33,0.0,3,,10000,100,,,,,,1
131,2,34,2.370448,3,,10000,100,,,,,,1
132,2,35,0.01008,3,,10000,100,,,,,,1
133,2,36,0.0,3,,10000,100,,,,,,1
134,2,37,0.044131,3,,10000,100,,,,,,1
135,2,38,0.00518,3,,10000,100,,,,,,1
136,2,39,0.002631,3,,10000,100,,,,,,1
137,2,40,0.036112,3,,10000,100,,,,,,1
138,2,41,0.016251,3,,10000,100,,,,,,1
139,2,42,0.0,3,,10000,100,,,,,,1
140,2,43,0.001064,3,,10000,100,,,,,,1
141,2,44,0.0,3,,10000,100,,,,,,1
142,2,45,0.000191,3,,10000,100,,,,,,1
143,2,46,0.0,3,,10000,100,,,,,,1
144,2,47,0.0,3,,10000,100,,,,,,1
145,2,48,0.0,3,,10000,100,,,,,,1
146,2,49,0.014776,3,,10000,100,,,,,,1
