tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,explicitPath,antiFaultType,resourceReserveType,exclude_links,exclude_nodes,isNormalTunnel
0,0,1,0.00061,3,,10000,100,,,,,,1
1,0,2,0.014445,3,,10000,100,,,,,,1
2,0,3,0.129013,3,,10000,100,,,,,,1
3,0,4,0.0,3,,10000,100,,,,,,1
4,0,5,0.031527,3,,10000,100,,,,,,1
5,0,6,0.081978,3,,10000,100,,,,,,1
6,0,7,0.0,3,,10000,100,,,,,,1
7,0,8,0.000771,3,,10000,100,,,,,,1
8,0,9,19.856636,3,,10000,100,,,,,,1
9,0,10,0.002741,3,,10000,100,,,,,,1
10,0,11,0.316856,3,,10000,100,,,,,,1
11,0,12,0.0,3,,10000,100,,,,,,1
12,0,13,2.451932,3,,10000,100,,,,,,1
13,0,14,0.134626,3,,10000,100,,,,,,1
14,0,15,0.0,3,,10000,100,,,,,,1
15,0,16,181.217829,3,,10000,100,,,,,,1
16,0,17,0.0,3,,10000,100,,,,,,1
17,0,18,0.0,3,,10000,100,,,,,,1
18,0,19,0.000203,3,,10000,100,,,,,,1
19,0,20,0.238932,3,,10000,100,,,,,,1
20,0,21,0.009132,3,,10000,100,,,,,,1
21,0,22,0.202703,3,,10000,100,,,,,,1
22,0,23,0.020515,3,,10000,100,,,,,,1
23,0,24,0.244143,3,,10000,100,,,,,,1
24,0,25,1.020856,3,,10000,100,,,,,,1
25,0,26,0.0,3,,10000,100,,,,,,1
26,0,27,0.044256,3,,10000,100,,,,,,1
27,0,28,0.0,3,,10000,100,,,,,,1
28,0,29,10.494041,3,,10000,100,,,,,,1
29,0,30,0.0,3,,10000,100,,,,,,1
30,0,31,0.184659,3,,10000,100,,,,,,1
31,0,32,0.008283,3,,10000,100,,,,,,1
32,0,33,0.0,3,,10000,100,,,,,,1
33,0,34,0.492704,3,,10000,100,,,,,,1
34,0,35,0.065394,3,,10000,100,,,,,,1
35,0,36,0.0,3,,10000,100,,,,,,1
36,0,37,0.002869,3,,10000,100,,,,,,1
37,0,38,0.092885,3,,10000,100,,,,,,1
38,0,39,0.001925,3,,10000,100,,,,,,1
39,0,40,0.0,3,,10000,100,,,,,,1
40,0,41,0.034983,3,,10000,100,,,,,,1
41,0,42,0.003466,3,,10000,100,,,,,,1
42,0,43,0.003637,3,,10000,100,,,,,,1
43,0,44,0.002625,3,,10000,100,,,,,,1
44,0,45,106.597377,3,,10000,100,,,,,,1
45,0,46,0.0,3,,10000,100,,,,,,1
46,0,47,0.0,3,,10000,100,,,,,,1
47,0,48,0.0,3,,10000,100,,,,,,1
48,0,49,0.001027,3,,10000,100,,,,,,1
49,1,0,0.0,3,,10000,100,,,,,,1
50,1,2,0.0,3,,10000,100,,,,,,1
51,1,3,0.025571,3,,10000,100,,,,,,1
52,1,4,0.0,3,,10000,100,,,,,,1
53,1,5,0.000403,3,,10000,100,,,,,,1
54,1,6,2.4e-05,3,,10000,100,,,,,,1
55,1,7,0.0,3,,10000,100,,,,,,1
56,1,8,4e-06,3,,10000,100,,,,,,1
57,1,9,0.350915,3,,10000,100,,,,,,1
58,1,10,0.0,3,,10000,100,,,,,,1
59,1,11,1.9e-05,3,,10000,100,,,,,,1
60,1,12,0.000191,3,,10000,100,,,,,,1
61,1,13,0.081202,3,,10000,100,,,,,,1
62,1,14,0.038098,3,,10000,100,,,,,,1
63,1,15,0.0,3,,10000,100,,,,,,1
64,1,16,8.164587,3,,10000,100,,,,,,1
65,1,17,0.0,3,,10000,100,,,,,,1
66,1,18,0.0,3,,10000,100,,,,,,1
67,1,19,0.004679,3,,10000,100,,,,,,1
68,1,20,0.0,3,,10000,100,,,,,,1
69,1,21,0.001479,3,,10000,100,,,,,,1
70,1,22,0.025463,3,,10000,100,,,,,,1
71,1,23,0.002282,3,,10000,100,,,,,,1
72,1,24,0.047334,3,,10000,100,,,,,,1
73,1,25,0.000191,3,,10000,100,,,,,,1
74,1,26,0.0,3,,10000,100,,,,,,1
75,1,27,0.0,3,,10000,100,,,,,,1
76,1,28,0.0,3,,10000,100,,,,,,1
77,1,29,0.030897,3,,10000,100,,,,,,1
78,1,30,0.0,3,,10000,100,,,,,,1
79,1,31,0.028879,3,,10000,100,,,,,,1
80,1,32,0.043866,3,,10000,100,,,,,,1
81,1,33,5e-06,3,,10000,100,,,,,,1
82,1,34,2.734521,3,,10000,100,,,,,,1
83,1,35,0.0,3,,10000,100,,,,,,1
84,1,36,0.0,3,,10000,100,,,,,,1
85,1,37,0.042935,3,,10000,100,,,,,,1
86,1,38,0.042034,3,,10000,100,,,,,,1
87,1,39,0.0,3,,10000,100,,,,,,1
88,1,40,0.001394,3,,10000,100,,,,,,1
89,1,41,0.000423,3,,10000,100,,,,,,1
90,1,42,0.024638,3,,10000,100,,,,,,1
91,1,43,0.0,3,,10000,100,,,,,,1
92,1,44,0.0,3,,10000,100,,,,,,1
93,1,45,0.000105,3,,10000,100,,,,,,1
94,1,46,0.003815,3,,10000,100,,,,,,1
95,1,47,0.0,3,,10000,100,,,,,,1
96,1,48,0.0,3,,10000,100,,,,,,1
97,1,49,0.001679,3,,10000,100,,,,,,1
98,2,0,1.6e-05,3,,10000,100,,,,,,1
99,2,1,0.0,3,,10000,100,,,,,,1
100,2,3,0.226383,3,,10000,100,,,,,,1
101,2,4,0.0,3,,10000,100,,,,,,1
102,2,5,0.000149,3,,10000,100,,,,,,1
103,2,6,1e-06,3,,10000,100,,,,,,1
104,2,7,0.0,3,,10000,100,,,,,,1
105,2,8,0.002508,3,,10000,100,,,,,,1
106,2,9,1.299452,3,,10000,100,,,,,,1
107,2,10,0.000328,3,,10000,100,,,,,,1
108,2,11,0.000345,3,,10000,100,,,,,,1
109,2,12,0.0,3,,10000,100,,,,,,1
110,2,13,1.020642,3,,10000,100,,,,,,1
111,2,14,0.000231,3,,10000,100,,,,,,1
112,2,15,0.0,3,,10000,100,,,,,,1
113,2,16,39.189344,3,,10000,100,,,,,,1
114,2,17,0.0,3,,10000,100,,,,,,1
115,2,18,0.0,3,,10000,100,,,,,,1
116,2,19,0.003713,3,,10000,100,,,,,,1
117,2,20,0.003611,3,,10000,100,,,,,,1
118,2,21,0.002189,3,,10000,100,,,,,,1
119,2,22,0.208698,3,,10000,100,,,,,,1
120,2,23,0.0,3,,10000,100,,,,,,1
121,2,24,0.016113,3,,10000,100,,,,,,1
122,2,25,0.003285,3,,10000,100,,,,,,1
123,2,26,0.0,3,,10000,100,,,,,,1
124,2,27,0.0,3,,10000,100,,,,,,1
125,2,28,0.0,3,,10000,100,,,,,,1
126,2,29,0.041002,3,,10000,100,,,,,,1
127,2,30,0.0,3,,10000,100,,,,,,1
128,2,31,6.3407,3,,10000,100,,,,,,1
129,2,32,0.0,3,,10000,100,,,,,,1
130,2,33,0.0,3,,10000,100,,,,,,1
131,2,34,1.414855,3,,10000,100,,,,,,1
132,2,35,2.8e-05,3,,10000,100,,,,,,1
133,2,36,0.0,3,,10000,100,,,,,,1
134,2,37,0.030927,3,,10000,100,,,,,,1
135,2,38,0.118947,3,,10000,100,,,,,,1
136,2,39,1.1e-05,3,,10000,100,,,,,,1
137,2,40,0.003611,3,,10000,100,,,,,,1
138,2,41,0.18194,3,,10000,100,,,,,,1
139,2,42,0.000305,3,,10000,100,,,,,,1
140,2,43,0.0,3,,10000,100,,,,,,1
141,2,44,0.0,3,,10000,100,,,,,,1
142,2,45,2e-06,3,,10000,100,,,,,,1
143,2,46,0.0,3,,10000,100,,,,,,1
144,2,47,0.0,3,,10000,100,,,,,,1
145,2,48,0.0,3,,10000,100,,,,,,1
146,2,49,0.002924,3,,10000,100,,,,,,1
147,3,0,1.434993,3,,10000,100,,,,,,1
148,3,1,0.118889,3,,10000,100,,,,,,1
149,3,2,0.1359,3,,10000,100,,,,,,1
150,3,4,0.0,3,,10000,100,,,,,,1
151,3,5,2.052938,3,,10000,100,,,,,,1
152,3,6,0.570691,3,,10000,100,,,,,,1
153,3,7,0.006229,3,,10000,100,,,,,,1
154,3,8,0.609058,3,,10000,100,,,,,,1
155,3,9,10.639084,3,,10000,100,,,,,,1
156,3,10,0.078419,3,,10000,100,,,,,,1
157,3,11,1.740921,3,,10000,100,,,,,,1
158,3,12,0.012464,3,,10000,100,,,,,,1
159,3,13,5.465898,3,,10000,100,,,,,,1
160,3,14,0.288148,3,,10000,100,,,,,,1
161,3,15,0.003492,3,,10000,100,,,,,,1
162,3,16,167.503416,3,,10000,100,,,,,,1
163,3,17,0.0,3,,10000,100,,,,,,1
164,3,18,0.00049,3,,10000,100,,,,,,1
165,3,19,0.099279,3,,10000,100,,,,,,1
166,3,20,0.267795,3,,10000,100,,,,,,1
167,3,21,6.500407,3,,10000,100,,,,,,1
168,3,22,0.53198,3,,10000,100,,,,,,1
169,3,23,0.330413,3,,10000,100,,,,,,1
170,3,24,3.588161,3,,10000,100,,,,,,1
171,3,25,0.962691,3,,10000,100,,,,,,1
172,3,26,0.010362,3,,10000,100,,,,,,1
173,3,27,0.168179,3,,10000,100,,,,,,1
174,3,28,0.0,3,,10000,100,,,,,,1
175,3,29,1.77486,3,,10000,100,,,,,,1
176,3,30,0.0,3,,10000,100,,,,,,1
177,3,31,55.066179,3,,10000,100,,,,,,1
178,3,32,0.454033,3,,10000,100,,,,,,1
179,3,33,0.33144,3,,10000,100,,,,,,1
180,3,34,33.947973,3,,10000,100,,,,,,1
181,3,35,0.487318,3,,10000,100,,,,,,1
182,3,36,0.0006,3,,10000,100,,,,,,1
183,3,37,0.46729,3,,10000,100,,,,,,1
184,3,38,0.214391,3,,10000,100,,,,,,1
185,3,39,0.074975,3,,10000,100,,,,,,1
186,3,40,0.006626,3,,10000,100,,,,,,1
187,3,41,1.341808,3,,10000,100,,,,,,1
188,3,42,0.035775,3,,10000,100,,,,,,1
189,3,43,0.677146,3,,10000,100,,,,,,1
190,3,44,0.00752,3,,10000,100,,,,,,1
191,3,45,1.018357,3,,10000,100,,,,,,1
192,3,46,0.015618,3,,10000,100,,,,,,1
193,3,47,0.0,3,,10000,100,,,,,,1
194,3,48,0.0,3,,10000,100,,,,,,1
195,3,49,0.275476,3,,10000,100,,,,,,1
196,4,0,0.0,3,,10000,100,,,,,,1
197,4,1,0.0,3,,10000,100,,,,,,1
198,4,2,0.0,3,,10000,100,,,,,,1
199,4,3,0.0,3,,10000,100,,,,,,1
200,4,5,0.0,3,,10000,100,,,,,,1
201,4,6,0.0,3,,10000,100,,,,,,1
202,4,7,0.0,3,,10000,100,,,,,,1
203,4,8,0.0,3,,10000,100,,,,,,1
204,4,9,0.0,3,,10000,100,,,,,,1
205,4,10,0.0,3,,10000,100,,,,,,1
206,4,11,0.0,3,,10000,100,,,,,,1
207,4,12,0.0,3,,10000,100,,,,,,1
208,4,13,0.0,3,,10000,100,,,,,,1
209,4,14,0.0,3,,10000,100,,,,,,1
210,4,15,0.0,3,,10000,100,,,,,,1
211,4,16,0.0,3,,10000,100,,,,,,1
212,4,17,0.0,3,,10000,100,,,,,,1
213,4,18,0.0,3,,10000,100,,,,,,1
214,4,19,0.0,3,,10000,100,,,,,,1
215,4,20,0.0,3,,10000,100,,,,,,1
216,4,21,0.0,3,,10000,100,,,,,,1
217,4,22,0.0,3,,10000,100,,,,,,1
218,4,23,0.0,3,,10000,100,,,,,,1
219,4,24,0.0,3,,10000,100,,,,,,1
220,4,25,0.0,3,,10000,100,,,,,,1
221,4,26,0.0,3,,10000,100,,,,,,1
222,4,27,0.0,3,,10000,100,,,,,,1
