tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,explicitPath,antiFaultType,resourceReserveType,exclude_links,exclude_nodes,isNormalTunnel
0,0,1,0.000374,3,,10000,100,,,,,,1
1,0,2,0.049118,3,,10000,100,,,,,,1
2,0,3,0.322957,3,,10000,100,,,,,,1
3,0,4,0.0,3,,10000,100,,,,,,1
4,0,5,0.229736,3,,10000,100,,,,,,1
5,0,6,0.015854,3,,10000,100,,,,,,1
6,0,7,0.000712,3,,10000,100,,,,,,1
7,0,8,0.098602,3,,10000,100,,,,,,1
8,0,9,14.877525,3,,10000,100,,,,,,1
9,0,10,0.01137,3,,10000,100,,,,,,1
10,0,11,0.067373,3,,10000,100,,,,,,1
11,0,12,0.00381,3,,10000,100,,,,,,1
12,0,13,4.581154,3,,10000,100,,,,,,1
13,0,14,2.841461,3,,10000,100,,,,,,1
14,0,15,0.0,3,,10000,100,,,,,,1
15,0,16,169.199165,3,,10000,100,,,,,,1
16,0,17,0.0,3,,10000,100,,,,,,1
17,0,18,0.0,3,,10000,100,,,,,,1
18,0,19,0.012194,3,,10000,100,,,,,,1
19,0,20,0.583402,3,,10000,100,,,,,,1
20,0,21,0.023425,3,,10000,100,,,,,,1
21,0,22,0.274144,3,,10000,100,,,,,,1
22,0,23,0.007001,3,,10000,100,,,,,,1
23,0,24,1.337814,3,,10000,100,,,,,,1
24,0,25,0.101199,3,,10000,100,,,,,,1
25,0,26,0.0,3,,10000,100,,,,,,1
26,0,27,0.051107,3,,10000,100,,,,,,1
27,0,28,0.0,3,,10000,100,,,,,,1
28,0,29,8.810214,3,,10000,100,,,,,,1
29,0,30,0.0,3,,10000,100,,,,,,1
30,0,31,0.04822,3,,10000,100,,,,,,1
31,0,32,0.016632,3,,10000,100,,,,,,1
32,0,33,0.0,3,,10000,100,,,,,,1
33,0,34,1.27213,3,,10000,100,,,,,,1
34,0,35,0.161084,3,,10000,100,,,,,,1
35,0,36,0.0,3,,10000,100,,,,,,1
36,0,37,0.005391,3,,10000,100,,,,,,1
37,0,38,1.876795,3,,10000,100,,,,,,1
38,0,39,0.002431,3,,10000,100,,,,,,1
39,0,40,0.000102,3,,10000,100,,,,,,1
40,0,41,0.008461,3,,10000,100,,,,,,1
41,0,42,0.021759,3,,10000,100,,,,,,1
42,0,43,0.83726,3,,10000,100,,,,,,1
43,0,44,0.0,3,,10000,100,,,,,,1
44,0,45,109.552465,3,,10000,100,,,,,,1
45,0,46,0.0,3,,10000,100,,,,,,1
46,0,47,0.0,3,,10000,100,,,,,,1
47,0,48,0.0,3,,10000,100,,,,,,1
48,0,49,0.166237,3,,10000,100,,,,,,1
49,1,0,0.016296,3,,10000,100,,,,,,1
50,1,2,0.01411,3,,10000,100,,,,,,1
51,1,3,0.112742,3,,10000,100,,,,,,1
52,1,4,0.0,3,,10000,100,,,,,,1
53,1,5,0.011198,3,,10000,100,,,,,,1
54,1,6,0.00735,3,,10000,100,,,,,,1
55,1,7,2e-06,3,,10000,100,,,,,,1
56,1,8,0.0054,3,,10000,100,,,,,,1
57,1,9,0.237913,3,,10000,100,,,,,,1
58,1,10,0.000522,3,,10000,100,,,,,,1
59,1,11,0.012172,3,,10000,100,,,,,,1
60,1,12,0.0,3,,10000,100,,,,,,1
61,1,13,0.184074,3,,10000,100,,,,,,1
62,1,14,0.003924,3,,10000,100,,,,,,1
63,1,15,0.0,3,,10000,100,,,,,,1
64,1,16,8.652478,3,,10000,100,,,,,,1
65,1,17,0.0,3,,10000,100,,,,,,1
66,1,18,0.0,3,,10000,100,,,,,,1
67,1,19,0.006242,3,,10000,100,,,,,,1
68,1,20,0.010815,3,,10000,100,,,,,,1
69,1,21,0.167059,3,,10000,100,,,,,,1
70,1,22,0.041657,3,,10000,100,,,,,,1
71,1,23,0.000718,3,,10000,100,,,,,,1
72,1,24,0.0477,3,,10000,100,,,,,,1
73,1,25,0.023498,3,,10000,100,,,,,,1
74,1,26,1.1e-05,3,,10000,100,,,,,,1
75,1,27,0.117438,3,,10000,100,,,,,,1
76,1,28,0.0,3,,10000,100,,,,,,1
77,1,29,0.081368,3,,10000,100,,,,,,1
78,1,30,0.0,3,,10000,100,,,,,,1
79,1,31,0.369389,3,,10000,100,,,,,,1
80,1,32,0.007328,3,,10000,100,,,,,,1
81,1,33,0.0,3,,10000,100,,,,,,1
82,1,34,4.931322,3,,10000,100,,,,,,1
83,1,35,0.009578,3,,10000,100,,,,,,1
84,1,36,0.0,3,,10000,100,,,,,,1
85,1,37,0.053384,3,,10000,100,,,,,,1
86,1,38,0.010478,3,,10000,100,,,,,,1
87,1,39,5e-06,3,,10000,100,,,,,,1
88,1,40,0.013028,3,,10000,100,,,,,,1
89,1,41,0.015659,3,,10000,100,,,,,,1
90,1,42,0.040711,3,,10000,100,,,,,,1
91,1,43,0.01214,3,,10000,100,,,,,,1
92,1,44,0.0,3,,10000,100,,,,,,1
93,1,45,0.033967,3,,10000,100,,,,,,1
94,1,46,0.01119,3,,10000,100,,,,,,1
95,1,47,0.0,3,,10000,100,,,,,,1
96,1,48,0.0,3,,10000,100,,,,,,1
97,1,49,0.011564,3,,10000,100,,,,,,1
98,2,0,1.5e-05,3,,10000,100,,,,,,1
99,2,1,0.016335,3,,10000,100,,,,,,1
100,2,3,0.676179,3,,10000,100,,,,,,1
101,2,4,0.0,3,,10000,100,,,,,,1
102,2,5,0.000266,3,,10000,100,,,,,,1
103,2,6,0.0,3,,10000,100,,,,,,1
104,2,7,0.0,3,,10000,100,,,,,,1
105,2,8,0.0,3,,10000,100,,,,,,1
106,2,9,0.34471,3,,10000,100,,,,,,1
107,2,10,0.002441,3,,10000,100,,,,,,1
108,2,11,0.023054,3,,10000,100,,,,,,1
109,2,12,0.0,3,,10000,100,,,,,,1
110,2,13,1.609069,3,,10000,100,,,,,,1
111,2,14,0.0,3,,10000,100,,,,,,1
112,2,15,0.0,3,,10000,100,,,,,,1
113,2,16,41.604,3,,10000,100,,,,,,1
114,2,17,0.0,3,,10000,100,,,,,,1
115,2,18,0.0,3,,10000,100,,,,,,1
116,2,19,0.006695,3,,10000,100,,,,,,1
117,2,20,0.011037,3,,10000,100,,,,,,1
118,2,21,0.012618,3,,10000,100,,,,,,1
119,2,22,0.149041,3,,10000,100,,,,,,1
120,2,23,0.0,3,,10000,100,,,,,,1
121,2,24,1.124061,3,,10000,100,,,,,,1
122,2,25,0.026777,3,,10000,100,,,,,,1
123,2,26,0.0,3,,10000,100,,,,,,1
124,2,27,0.0,3,,10000,100,,,,,,1
125,2,28,0.0,3,,10000,100,,,,,,1
126,2,29,0.028142,3,,10000,100,,,,,,1
127,2,30,0.0,3,,10000,100,,,,,,1
128,2,31,5.38966,3,,10000,100,,,,,,1
129,2,32,0.0,3,,10000,100,,,,,,1
130,2,33,0.0,3,,10000,100,,,,,,1
131,2,34,6.013946,3,,10000,100,,,,,,1
132,2,35,0.002828,3,,10000,100,,,,,,1
133,2,36,0.0,3,,10000,100,,,,,,1
134,2,37,0.05305,3,,10000,100,,,,,,1
135,2,38,0.004104,3,,10000,100,,,,,,1
136,2,39,0.002022,3,,10000,100,,,,,,1
137,2,40,0.0,3,,10000,100,,,,,,1
138,2,41,0.030816,3,,10000,100,,,,,,1
139,2,42,0.003743,3,,10000,100,,,,,,1
140,2,43,0.0,3,,10000,100,,,,,,1
141,2,44,0.0,3,,10000,100,,,,,,1
142,2,45,0.007861,3,,10000,100,,,,,,1
143,2,46,0.007222,3,,10000,100,,,,,,1
144,2,47,0.0,3,,10000,100,,,,,,1
145,2,48,0.0,3,,10000,100,,,,,,1
146,2,49,0.003813,3,,10000,100,,,,,,1
147,3,0,0.806532,3,,10000,100,,,,,,1
148,3,1,0.067958,3,,10000,100,,,,,,1
149,3,2,1.118502,3,,10000,100,,,,,,1
150,3,4,0.0,3,,10000,100,,,,,,1
151,3,5,0.662157,3,,10000,100,,,,,,1
152,3,6,0.905603,3,,10000,100,,,,,,1
153,3,7,0.869527,3,,10000,100,,,,,,1
154,3,8,0.908622,3,,10000,100,,,,,,1
155,3,9,12.261002,3,,10000,100,,,,,,1
156,3,10,0.424363,3,,10000,100,,,,,,1
157,3,11,3.444308,3,,10000,100,,,,,,1
158,3,12,0.003649,3,,10000,100,,,,,,1
159,3,13,7.548036,3,,10000,100,,,,,,1
160,3,14,1.034697,3,,10000,100,,,,,,1
161,3,15,0.01338,3,,10000,100,,,,,,1
162,3,16,200.435822,3,,10000,100,,,,,,1
163,3,17,0.0,3,,10000,100,,,,,,1
164,3,18,0.016448,3,,10000,100,,,,,,1
165,3,19,0.460514,3,,10000,100,,,,,,1
166,3,20,0.254213,3,,10000,100,,,,,,1
167,3,21,1.640661,3,,10000,100,,,,,,1
168,3,22,0.944089,3,,10000,100,,,,,,1
169,3,23,0.061545,3,,10000,100,,,,,,1
