tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,explicitPath,antiFaultType,resourceReserveType,exclude_links,exclude_nodes,isNormalTunnel
0,0,1,0.014445,3,,10000,100,,,,,,1
1,0,2,0.000102,3,,10000,100,,,,,,1
2,0,3,0.168653,3,,10000,100,,,,,,1
3,0,4,0.0,3,,10000,100,,,,,,1
4,0,5,0.045021,3,,10000,100,,,,,,1
5,0,6,0.100497,3,,10000,100,,,,,,1
6,0,7,0.0,3,,10000,100,,,,,,1
7,0,8,0.0006,3,,10000,100,,,,,,1
8,0,9,22.449921,3,,10000,100,,,,,,1
9,0,10,0.012151,3,,10000,100,,,,,,1
10,0,11,0.010534,3,,10000,100,,,,,,1
11,0,12,0.000203,3,,10000,100,,,,,,1
12,0,13,2.638229,3,,10000,100,,,,,,1
13,0,14,0.026357,3,,10000,100,,,,,,1
14,0,15,0.0,3,,10000,100,,,,,,1
15,0,16,178.361059,3,,10000,100,,,,,,1
16,0,17,0.0,3,,10000,100,,,,,,1
17,0,18,0.0,3,,10000,100,,,,,,1
18,0,19,0.000117,3,,10000,100,,,,,,1
19,0,20,0.294741,3,,10000,100,,,,,,1
20,0,21,0.105354,3,,10000,100,,,,,,1
21,0,22,0.216077,3,,10000,100,,,,,,1
22,0,23,0.012319,3,,10000,100,,,,,,1
23,0,24,0.128474,3,,10000,100,,,,,,1
24,0,25,1.376025,3,,10000,100,,,,,,1
25,0,26,0.0,3,,10000,100,,,,,,1
26,0,27,0.028066,3,,10000,100,,,,,,1
27,0,28,0.0,3,,10000,100,,,,,,1
28,0,29,12.32976,3,,10000,100,,,,,,1
29,0,30,0.0,3,,10000,100,,,,,,1
30,0,31,0.252246,3,,10000,100,,,,,,1
31,0,32,0.007874,3,,10000,100,,,,,,1
32,0,33,0.0,3,,10000,100,,,,,,1
33,0,34,0.014755,3,,10000,100,,,,,,1
34,0,35,0.114517,3,,10000,100,,,,,,1
35,0,36,0.0,3,,10000,100,,,,,,1
36,0,37,0.006399,3,,10000,100,,,,,,1
37,0,38,0.121994,3,,10000,100,,,,,,1
38,0,39,0.004222,3,,10000,100,,,,,,1
