tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,explicitPath,antiFaultType,resourceReserveType,exclude_links,exclude_nodes,isNormalTunnel
0,0,1,0.0,3,,10000,100,,,,,,1
1,0,2,0.006368,3,,10000,100,,,,,,1
2,0,3,0.045804,3,,10000,100,,,,,,1
3,0,4,0.0,3,,10000,100,,,,,,1
4,0,5,0.033768,3,,10000,100,,,,,,1
5,0,6,0.094406,3,,10000,100,,,,,,1
6,0,7,0.0,3,,10000,100,,,,,,1
7,0,8,0.000483,3,,10000,100,,,,,,1
8,0,9,12.493568,3,,10000,100,,,,,,1
9,0,10,0.003222,3,,10000,100,,,,,,1
10,0,11,0.043093,3,,10000,100,,,,,,1
11,0,12,0.0,3,,10000,100,,,,,,1
12,0,13,4.228322,3,,10000,100,,,,,,1
13,0,14,0.032384,3,,10000,100,,,,,,1
14,0,15,0.0,3,,10000,100,,,,,,1
15,0,16,210.135434,3,,10000,100,,,,,,1
16,0,17,0.0,3,,10000,100,,,,,,1
17,0,18,0.0,3,,10000,100,,,,,,1
18,0,19,0.00016,3,,10000,100,,,,,,1
19,0,20,0.691821,3,,10000,100,,,,,,1
20,0,21,0.010381,3,,10000,100,,,,,,1
21,0,22,0.159899,3,,10000,100,,,,,,1
22,0,23,0.005145,3,,10000,100,,,,,,1
23,0,24,0.268842,3,,10000,100,,,,,,1
24,0,25,2.457466,3,,10000,100,,,,,,1
25,0,26,0.0,3,,10000,100,,,,,,1
26,0,27,0.018077,3,,10000,100,,,,,,1
27,0,28,0.0,3,,10000,100,,,,,,1
28,0,29,11.985166,3,,10000,100,,,,,,1
29,0,30,0.0,3,,10000,100,,,,,,1
30,0,31,0.19725,3,,10000,100,,,,,,1
31,0,32,0.017344,3,,10000,100,,,,,,1
32,0,33,0.0,3,,10000,100,,,,,,1
33,0,34,3.387639,3,,10000,100,,,,,,1
34,0,35,0.110741,3,,10000,100,,,,,,1
35,0,36,0.0,3,,10000,100,,,,,,1
36,0,37,0.068944,3,,10000,100,,,,,,1
37,0,38,0.17451,3,,10000,100,,,,,,1
38,0,39,0.01767,3,,10000,100,,,,,,1
39,0,40,0.0,3,,10000,100,,,,,,1
40,0,41,0.030106,3,,10000,100,,,,,,1
41,0,42,0.000432,3,,10000,100,,,,,,1
42,0,43,0.002274,3,,10000,100,,,,,,1
43,0,44,0.001872,3,,10000,100,,,,,,1
44,0,45,93.68056,3,,10000,100,,,,,,1
45,0,46,0.0,3,,10000,100,,,,,,1
46,0,47,0.0,3,,10000,100,,,,,,1
47,0,48,0.0,3,,10000,100,,,,,,1
48,0,49,0.000264,3,,10000,100,,,,,,1
49,1,0,0.00016,3,,10000,100,,,,,,1
50,1,2,1.1e-05,3,,10000,100,,,,,,1
51,1,3,0.011657,3,,10000,100,,,,,,1
52,1,4,0.0,3,,10000,100,,,,,,1
53,1,5,0.001121,3,,10000,100,,,,,,1
54,1,6,0.0,3,,10000,100,,,,,,1
55,1,7,0.0,3,,10000,100,,,,,,1
