tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,explicitPath,antiFaultType,resourceReserveType,exclude_links,exclude_nodes,isNormalTunnel
0,0,1,0.000114,3,,10000,100,,,,,,1
1,0,2,0.0,3,,10000,100,,,,,,1
2,0,3,0.059855,3,,10000,100,,,,,,1
3,0,4,0.0,3,,10000,100,,,,,,1
4,0,5,0.058553,3,,10000,100,,,,,,1
5,0,6,0.004448,3,,10000,100,,,,,,1
6,0,7,0.0,3,,10000,100,,,,,,1
7,0,8,0.038595,3,,10000,100,,,,,,1
8,0,9,6.509191,3,,10000,100,,,,,,1
9,0,10,0.002268,3,,10000,100,,,,,,1
10,0,11,0.053131,3,,10000,100,,,,,,1
11,0,12,0.0,3,,10000,100,,,,,,1
12,0,13,1.088834,3,,10000,100,,,,,,1
13,0,14,0.048086,3,,10000,100,,,,,,1
14,0,15,0.0,3,,10000,100,,,,,,1
15,0,16,107.981051,3,,10000,100,,,,,,1
16,0,17,0.0,3,,10000,100,,,,,,1
17,0,18,0.0,3,,10000,100,,,,,,1
18,0,19,0.00016,3,,10000,100,,,,,,1
19,0,20,0.023455,3,,10000,100,,,,,,1
20,0,21,1.820048,3,,10000,100,,,,,,1
21,0,22,0.029569,3,,10000,100,,,,,,1
22,0,23,0.0,3,,10000,100,,,,,,1
23,0,24,0.900889,3,,10000,100,,,,,,1
24,0,25,1.310272,3,,10000,100,,,,,,1
25,0,26,0.0,3,,10000,100,,,,,,1
26,0,27,0.0,3,,10000,100,,,,,,1
27,0,28,0.0,3,,10000,100,,,,,,1
28,0,29,2.281278,3,,10000,100,,,,,,1
29,0,30,0.0,3,,10000,100,,,,,,1
30,0,31,0.020098,3,,10000,100,,,,,,1
31,0,32,0.0,3,,10000,100,,,,,,1
32,0,33,0.000132,3,,10000,100,,,,,,1
33,0,34,0.049375,3,,10000,100,,,,,,1
34,0,35,0.003611,3,,10000,100,,,,,,1
35,0,36,0.0,3,,10000,100,,,,,,1
36,0,37,0.002474,3,,10000,100,,,,,,1
37,0,38,0.011139,3,,10000,100,,,,,,1
38,0,39,0.0,3,,10000,100,,,,,,1
39,0,40,0.0,3,,10000,100,,,,,,1
40,0,41,0.002113,3,,10000,100,,,,,,1
41,0,42,0.000509,3,,10000,100,,,,,,1
42,0,43,0.034231,3,,10000,100,,,,,,1
43,0,44,0.0,3,,10000,100,,,,,,1
44,0,45,28.050123,3,,10000,100,,,,,,1
45,0,46,0.0,3,,10000,100,,,,,,1
46,0,47,0.0,3,,10000,100,,,,,,1
47,0,48,0.0,3,,10000,100,,,,,,1
48,0,49,0.0,3,,10000,100,,,,,,1
49,1,0,1.4e-05,3,,10000,100,,,,,,1
50,1,2,0.0,3,,10000,100,,,,,,1
51,1,3,0.01376,3,,10000,100,,,,,,1
52,1,4,0.0,3,,10000,100,,,,,,1
53,1,5,0.000418,3,,10000,100,,,,,,1
54,1,6,0.000712,3,,10000,100,,,,,,1
55,1,7,0.0,3,,10000,100,,,,,,1
56,1,8,0.0,3,,10000,100,,,,,,1
